492.825	72
494.381	76
495.936	77
497.494	87
499.049	76
500.603	87
502.158	82
503.712	85
505.266	82
506.819	89
508.375	74
509.928	77
511.481	84
513.034	85
514.586	70
516.138	80
517.69	75
519.241	82
520.793	84
522.344	73
523.894	80
525.445	82
526.995	80
528.545	81
530.095	86
531.644	74
533.193	92
534.74	82
536.289	78
537.837	73
539.385	66
540.933	81
542.481	91
544.028	92
545.573	72
547.12	74
548.667	86
550.213	75
551.759	80
553.303	68
554.848	78
556.393	90
557.938	73
559.481	79
561.025	95
562.57	67
564.111	78
565.655	78
567.199	82
568.74	76
570.283	73
571.823	73
573.366	69
574.908	91
576.447	64
577.989	82
579.528	85
581.069	74
582.608	78
584.149	84
585.687	81
587.227	82
588.765	88
590.304	84
591.841	79
593.38	90
594.917	150
596.453	134
597.992	182
599.528	149
601.065	83
602.601	80
604.136	85
605.673	84
607.207	81
608.742	76
610.278	69
611.812	84
613.345	76
614.879	64
616.414	70
617.946	80
619.479	84
621.011	83
622.543	78
624.077	79
625.609	64
627.14	82
628.671	80
630.202	83
631.732	81
633.262	83
634.792	98
636.322	76
637.854	86
639.383	88
640.912	86
642.44	58
643.969	76
645.497	74
647.025	86
648.552	80
650.08	84
651.605	68
653.132	82
654.659	80
656.185	84
657.711	71
659.237	78
660.762	81
662.288	79
663.811	75
665.336	93
666.86	83
668.385	84
669.909	88
671.43	80
672.954	85
674.477	88
676	78
677.521	76
679.044	84
680.566	87
682.086	80
683.608	79
685.129	85
686.648	78
688.169	92
689.688	85
691.209	77
692.729	80
694.247	83
695.766	68
697.284	86
698.803	73
700.32	91
701.839	82
703.355	68
704.873	93
706.389	76
707.907	85
709.422	78
710.938	88
712.455	75
713.969	87
715.486	84
717	78
718.514	88
720.027	88
721.543	87
723.056	91
724.569	126
726.083	142
727.596	120
729.108	102
730.62	92
732.133	81
733.645	82
735.156	95
736.667	82
738.177	97
739.688	98
741.198	126
742.71	152
744.219	106
745.728	89
747.238	104
748.746	90
750.255	87
751.763	88
753.271	90
754.779	88
756.287	76
757.794	93
759.301	81
760.808	85
762.315	83
763.819	84
765.325	97
766.831	89
768.336	90
769.842	90
771.347	93
772.852	88
774.354	72
775.859	62
777.363	90
778.866	82
780.368	94
781.871	82
783.374	86
784.877	95
786.378	92
787.88	100
789.382	92
790.882	79
792.383	87
793.883	92
795.384	106
796.885	86
798.383	98
799.883	82
801.382	79
802.881	90
804.379	90
805.878	103
807.375	128
808.874	123
810.371	100
811.867	90
813.365	94
814.861	97
816.358	125
817.854	423
819.349	1730
820.846	1735
822.34	332
823.835	127
825.331	100
826.824	108
828.318	98
829.811	102
831.306	106
832.799	92
834.292	110
835.784	100
837.276	106
838.768	68
840.262	93
841.753	90
843.244	92
844.735	84
846.226	94
847.716	90
849.206	95
850.696	106
852.186	99
853.675	98
855.164	96
856.653	90
858.142	96
859.63	104
861.118	113
862.606	125
864.094	109
865.579	105
867.066	94
868.553	87
870.04	89
871.526	95
873.013	102
874.497	86
875.982	97
877.468	102
878.953	99
880.436	87
881.921	102
883.405	80
884.887	106
886.371	94
887.855	97
889.336	103
890.82	97
892.301	86
893.783	96
895.264	102
896.746	98
898.226	101
899.708	103
901.187	88
902.669	82
904.148	122
905.629	143
907.107	102
908.587	120
910.065	109
911.543	96
913.023	101
914.5	94
915.977	113
917.456	98
918.933	110
920.409	98
921.885	108
923.363	94
924.839	90
926.314	99
927.789	91
929.264	104
930.741	104
932.215	94
933.689	101
935.163	94
936.637	102
938.11	91
939.584	110
941.057	98
942.529	98
944.002	106
945.474	104
946.946	110
948.418	94
949.889	104
951.36	94
952.831	106
954.302	105
955.773	114
957.243	108
958.711	107
960.181	121
961.651	108
963.12	107
964.589	111
966.056	100
967.524	113
968.993	110
970.459	111
971.927	120
973.395	94
974.86	108
976.327	104
977.794	106
979.259	119
980.725	114
982.189	99
983.655	102
985.119	100
986.585	90
988.048	120
989.513	112
990.976	106
992.44	102
993.902	98
995.366	110
996.828	104
998.29	123
999.753	102
1001.21	110
1002.68	98
1004.14	104
1005.6	98
1007.06	109
1008.52	94
1009.98	111
1011.44	114
1012.9	110
1014.36	117
1015.82	113
1017.28	127
1018.73	102
1020.19	104
1021.65	104
1023.11	105
1024.57	96
1026.02	107
1027.48	112
1028.94	111
1030.39	112
1031.85	116
1033.3	112
1034.76	121
1036.22	122
1037.67	118
1039.13	111
1040.58	96
1042.03	118
1043.49	107
1044.94	114
1046.39	122
1047.85	108
1049.3	112
1050.75	104
1052.2	114
1053.66	123
1055.11	107
1056.56	115
1058.01	114
1059.46	100
1060.91	120
1062.36	114
1063.81	121
1065.26	118
1066.71	115
1068.16	118
1069.61	119
1071.06	116
1072.51	129
1073.95	122
1075.4	129
1076.85	110
1078.3	145
1079.74	123
1081.19	127
1082.64	118
1084.08	112
1085.53	115
1086.98	128
1088.42	123
1089.87	127
1091.31	130
1092.76	126
1094.2	110
1095.64	109
1097.09	123
1098.53	122
1099.97	126
1101.42	130
1102.86	152
1104.3	516
1105.75	704
1107.19	155
