,Olivine filename,MI filename,H2O_vs_Silicate_Area_Trapezoid,H2O_vs_Silicate_Area_Simpson,Water_Trapezoid_Area,Water_Simpson_Area,Silicate_Trapezoid_Area,Silicate_Simpson_Area,Silicate_LHS_Back1,Silicate_LHS_Back2,Silicate_RHS_Back1,Silicate_RHS_Back2,Silicate_N_Poly,Water_LHS_Back1,Water_LHS_Back2,Water_RHS_Back1,Water_RHS_Back2,Water_N_Poly
0,25 CC4_MI1_Ol.txt,24 CC4_MI1_H2O.txt,0.45087095390839443,0.45159524015336544,3800481.9677289054,3803849.8625362515,8429201.160075322,8423139.84807376,200,300,1240,1500,2,2600,2750,3750,4100,2
