1489.3312	469
1488.8615	469.26965
1488.3937	480.60995
1487.924	439.10995
1487.4541	460
1486.9863	441.26965
1486.5165	485.10995
1486.0465	457.5
1485.5767	459.60995
1485.1086	454.60995
1484.6388	474.10995
1484.1688	452.10995
1483.6987	474.87961
1483.2307	481.10995
1482.7606	465.5
1482.2906	448.26965
1481.8206	461
1481.3503	449.5
1480.8822	447.26965
1480.412	479.10995
1479.9419	454.10995
1479.4717	458.5
1479.0013	466.10995
1478.5331	471.10995
1478.0627	477.60995
1477.5925	454.5
1477.1221	456.10995
1476.6517	455.87961
1476.1814	457.26965
1475.7129	439.60995
1475.2424	446.26965
1474.772	452.60995
1474.3015	462.10995
1473.8311	456
1473.3605	451.5
1472.8899	480
1472.4193	448.10995
1471.9487	434.26965
1471.48	461
1471.0094	460.60995
1470.5387	476
1470.068	441.10995
1469.5973	461.60995
1469.1265	450.10995
1468.6556	438.10995
1468.1849	443.37961
1467.714	454
1467.2432	450.26965
1466.7723	430.87961
1466.3014	448.10995
1465.8304	457.10995
1465.3595	461.60995
1464.8885	437.26965
1464.4175	470.5
1463.9465	459
1463.4755	452.60995
1463.0044	447.5
1462.5332	465.26965
1462.0621	476
1461.5909	467
1461.1198	443.5
1460.6486	456.87961
1460.1774	437.26965
1459.7061	458.60995
1459.2347	463
1458.7635	471.87961
1458.2921	448
1457.8188	447.26965
1457.3474	444.10995
1456.8761	493
1456.4047	444.26965
1455.9332	466.10995
1455.4617	456.10995
1454.9902	453.10995
1454.5187	449
1454.0471	452
1453.5736	450.5
1453.1019	448.10995
1452.6304	436
1452.1587	464.26965
1451.687	455
1451.2153	453.26965
1450.7416	448.5
1450.2699	453.60995
1449.7981	489.60995
1449.3263	469.10995
1448.8545	461.5
1448.3806	471
1447.9088	445.60995
1447.4369	440.26965
1446.965	473.37961
1446.493	429.26965
1446.019	469.26965
1445.547	457.60995
1445.0751	451.26965
1444.603	432.5
1444.1289	440.60995
1443.6569	443.60995
1443.1847	467.60995
1442.7125	457
1442.2384	443.37961
1441.7662	460
1441.2941	449
1440.8198	475
1440.3475	459.10995
1439.8752	425.26965
1439.4009	471.10995
1438.9286	447.10995
1438.4562	439.10995
1437.9818	460
1437.5094	445.60995
1437.037	468.5
1436.5625	441
1436.0901	460.10995
1435.6176	465
1435.1429	460
1434.6704	462.10995
1434.1979	467
1433.7233	444.26965
1433.2506	449
1432.776	444.26965
1432.3032	457.5
1431.8306	444.5
1431.3558	447.60995
1430.8831	429.26965
1430.4083	455.87961
1429.9354	446.10995
1429.4607	445.26965
1428.9878	447.5
1428.5129	464.60995
1428.04	439.60995
1427.567	441.26965
1427.0922	462
1426.6191	438.5
1426.1442	454.26965
1425.671	465.10995
1425.196	462.10995
1424.7229	443.60995
1424.2478	416
1423.7747	441.60995
1423.2996	442.5
1422.8264	438.5
1422.3512	443
1421.876	437.26965
1421.4027	464
1420.9274	458
1420.4541	464.5
1419.9788	450.26965
1419.5054	459.10995
1419.03	426.26965
1418.5566	430.37961
1418.0812	434.10995
1417.6057	446
1417.1323	457.5
1416.6567	445.5
1416.1832	444.10995
1415.7076	431.60995
1415.2321	463.5
1414.7585	446
1414.2828	442.10995
1413.8073	436.26965
1413.3335	434.26965
1412.8578	448.26965
1412.3821	469.60995
1411.9083	448.26965
1411.4326	461
1410.9568	448.5
1410.4829	447.60995
1410.0071	425.60995
1409.5313	444.10995
1409.0574	440.26965
1408.5814	481.60995
1408.1055	474.37961
1407.6315	456.37961
1407.1555	470.26965
1406.6794	432.26965
1406.2034	448.37961
1405.7292	461.10995
1405.2532	475
1404.7771	433.26965
1404.3009	452
1403.8268	438.5
1403.3506	443.37961
1402.8743	451.60995
