383.420927,21997
384.616243,21995
385.811414,22243
387.006441,22068
388.201323,22118
389.396062,22177
390.590656,22474
391.785107,22298
392.979413,22192
394.173574,22500
395.367592,22420
396.561466,22269
397.755195,22544
398.948780,22337
400.142221,22664
401.335518,22375
402.528670,22586
403.721679,22754
404.914543,22594
406.107263,22852
407.299839,22681
408.492270,22617
409.684558,22664
410.876701,22559
412.068700,22781
413.260555,22653
414.452266,22908
415.643833,22630
416.835255,22685
418.026533,22830
419.217667,22880
420.408657,23020
421.599503,22866
422.790204,22780
423.980762,22833
425.171175,22733
426.361444,22668
427.551569,22950
428.741549,22819
429.931386,22707
431.121078,22925
432.310626,22763
433.500030,23156
434.689290,22804
435.878405,23099
437.067376,23066
438.256204,23072
439.444887,23169
440.633425,23034
441.821820,23089
443.010070,23131
444.198177,23205
445.386139,23385
446.573957,22819
447.761630,23217
448.949160,23206
450.136545,23344
451.323787,23382
452.510884,23346
453.697836,23379
454.884645,23279
456.071310,23412
457.257830,23415
458.444206,23505
459.630438,23483
460.816526,23536
462.002469,23483
463.188269,23367
464.373924,23622
465.559435,23367
466.744802,23462
467.930024,23459
469.115103,23359
470.300037,23245
471.484827,23437
472.669473,23351
473.853975,23296
475.038333,23232
476.222546,23358
477.406615,23365
478.590540,23491
479.774321,23187
480.957958,24006
482.141450,23570
483.324799,23110
484.508003,23350
485.691063,23362
486.873979,23249
488.056750,23170
489.239378,23144
490.421861,23365
491.604200,23304
492.786395,23324
493.968446,23288
495.150352,23413
496.332114,23289
497.513733,23261
498.695207,23319
499.876536,23101
501.057722,23181
502.238763,23000
503.419661,23120
504.600414,23122
505.781023,23218
506.961487,23064
508.141808,22973
509.321984,23047
510.502017,23062
511.681905,23034
512.861648,22836
514.041248,22971
515.220704,22885
516.400015,22807
517.579182,22810
518.758205,23058
519.937084,22955
521.115818,22699
522.294409,22861
523.472855,22881
524.651157,22647
525.829315,22621
527.007328,22657
528.185198,22753
529.362923,22775
530.540504,22676
531.717941,22646
532.895234,22509
534.072383,22693
535.249387,22538
536.426247,22370
537.602963,22517
538.779535,22652
539.955963,22481
541.132246,22473
542.308386,22397
543.484381,22353
544.660232,22610
545.835939,22372
547.011501,22436
548.186920,22324
549.362194,22513
550.537324,22316
551.712310,22408
552.887152,22667
554.061849,22299
555.236402,22344
556.410812,22477
557.585077,22307
558.759197,22708
559.933174,22426
561.107006,22458
562.280695,22579
563.454239,22432
564.627639,22353
565.800894,22397
566.974006,22589
568.146973,22416
569.319797,22536
570.492476,22475
571.665010,22394
572.837401,22602
574.009648,22720
575.181750,22445
576.353708,22444
577.525522,22513
578.697192,22681
579.868717,22585
581.040099,22447
582.211336,22352
583.382429,22483
584.553378,22454
585.724182,22488
586.894843,22562
588.065359,22314
589.235731,22308
590.405959,22375
591.576043,22458
592.745983,22194
593.915778,22332
595.085429,22600
596.254936,22199
597.424299,22133
598.593518,22135
599.762592,22103
600.931523,22138
602.100309,22269
603.268951,22083
604.437449,22040
605.605802,22137
606.774012,22092
607.942077,22001
609.109998,22143
610.277775,21832
611.445408,22298
612.612896,22534
613.780240,21975
614.947441,21908
616.114497,21905
617.281408,21812
618.448176,22033
619.614799,22350
620.781279,21961
621.947614,21968
623.113805,22065
624.279851,21997
625.445754,22177
626.611512,22086
627.777127,22135
628.942597,22050
630.107922,22205
631.273104,22461
632.438142,22168
633.603035,22093
634.767784,22302
635.932389,22074
637.096850,22327
638.261166,22162
639.425339,22155
640.589367,22138
641.753251,22217
642.916991,22190
644.080586,22116
645.244038,22194
646.407345,22270
647.570508,22167
648.733527,22130
649.896402,22116
651.059133,22088
652.221719,22415
653.384161,22051
654.546459,22019
655.708613,22011
656.870623,22200
658.032488,22432
659.194210,22117
660.355787,22102
661.517220,21936
662.678509,21838
663.839653,21856
665.000654,22016
666.161510,21859
667.322222,22045
668.482790,22125
669.643214,22063
670.803493,22050
671.963628,21996
673.123620,21911
674.283467,21825
675.443169,22021
676.602728,21886
677.762142,21976
678.921413,21981
680.080539,22005
681.239521,21841
682.398358,21942
683.557052,21914
684.715601,21945
685.874007,21880
687.032268,21857
688.190384,22075
689.348357,21952
690.506186,21907
691.663870,21942
692.821410,21819
693.978806,21940
695.136058,21909
696.293165,22247
697.450129,22101
698.606948,21981
699.763623,21906
700.920154,22036
702.076540,21909
703.232783,22045
704.388881,21975
705.544835,22133
706.700645,22035
707.856311,22067
709.011833,21967
710.167210,21817
711.322443,22115
712.477532,21979
713.632477,21918
714.787278,21985
715.941934,22207
717.096447,22077
718.250815,22044
719.405039,22071
720.559119,21967
721.713054,22086
722.866846,22175
724.020493,22151
725.173996,22057
726.327355,21970
727.480570,21816
728.633640,22080
729.786566,21967
730.939349,22172
732.091987,22008
733.244480,21845
734.396830,21904
735.549035,21871
736.701097,21884
737.853014,21896
739.004787,22097
740.156415,21879
741.307900,22025
742.459240,21954
743.610437,21815
744.761489,21910
745.912396,21944
747.063160,21985
748.213780,21725
749.364255,22051
750.514586,21872
751.664773,22015
752.814816,21765
753.964714,21952
755.114469,21792
756.264079,22013
757.413545,22106
758.562867,22054
759.712044,21992
760.861078,22088
762.009967,22065
763.158712,21973
764.307313,21992
765.455770,22169
766.604083,21992
767.752251,22201
768.900275,22137
770.048155,21991
771.195891,22049
772.343483,22171
773.490930,22184
774.638234,22298
775.785393,22135
776.932408,22213
778.079279,22389
779.226005,22348
780.372588,22207
781.519026,22456
782.665320,22286
783.811470,22611
784.957476,22322
786.103337,22450
787.249054,22490
788.394628,22459
789.540057,22600
790.685341,22401
791.830482,22504
792.975478,22322
794.120331,22604
795.265039,22628
796.409603,22557
797.554022,22622
798.698298,22564
799.842429,22399
800.986417,22363
802.130260,22625
803.273958,22655
804.417513,22537
805.560924,22499
806.704190,22518
807.847312,22485
808.990290,22441
810.133124,22648
811.275813,22536
812.418359,22581
813.560760,22450
814.703017,22413
815.845130,22412
816.987098,22514
818.128923,22589
819.270603,22246
820.412139,22348
821.553531,22307
822.694779,22347
823.835883,22315
824.976842,22206
826.117657,22173
827.258328,22506
828.398855,22103
829.539238,22256
830.679476,22393
831.819571,22512
832.959521,22229
834.099327,22101
835.238989,21975
836.378506,22138
837.517880,22306
838.657109,22238
839.796194,22146
840.935135,22380
842.073932,22173
843.212584,22354
844.351092,22379
845.489457,22183
846.627677,22157
847.765752,22208
848.903684,22315
850.041471,22088
851.179115,21957
852.316614,22194
853.453969,22357
854.591179,22430
855.728246,22250
856.865168,22224
858.001947,22251
859.138581,22433
860.275070,22212
861.411416,22364
862.547618,22296
863.683675,22086
864.819588,22425
865.955357,22259
867.090982,22274
868.226462,22406
869.361799,22413
870.496991,22168
871.632039,22577
872.766943,22169
873.901702,22580
875.036318,22242
876.170789,22251
877.305116,22260
878.439299,22231
879.573338,22081
880.707233,22182
881.840983,22139
882.974589,22182
884.108051,22012
885.241369,22058
886.374543,22040
887.507572,22185
888.640458,22345
889.773199,22084
890.905796,22218
892.038249,22363
893.170557,22345
894.302722,21869
895.434742,21919
896.566618,21860
897.698350,21832
898.829938,21901
899.961381,22109
901.092680,22043
902.223836,21969
903.354847,22329
904.485713,22017
905.616436,21968
906.747014,22027
907.877449,21876
909.007739,22143
910.137885,21972
911.267886,21761
912.397744,21826
913.527457,21931
914.657027,22189
915.786452,21937
916.915732,21867
918.044869,22009
919.173862,22068
920.302710,22053
921.431414,22044
922.559974,22315
923.688390,21940
924.816661,22068
925.944789,21901
927.072772,22114
928.200611,22187
929.328306,22049
930.455856,22223
931.583263,22298
932.710525,22146
933.837643,22380
934.964617,22266
936.091447,22235
937.218133,22193
938.344674,22248
939.471071,22142
940.597324,21972
941.723433,22426
942.849398,22103
943.975218,22228
945.100895,22180
946.226427,22152
947.351815,22134
948.477059,22576
949.602158,22635
950.727114,22260
951.851925,22403
952.976592,22166
954.101115,22288
955.225494,22162
956.349728,22205
957.473818,22193
958.597765,22103
959.721567,22164
960.845224,22389
961.968738,22137
963.092107,22190
964.215333,22232
965.338414,22272
966.461351,22026
967.584143,22195
968.706792,22147
969.829296,22177
970.951657,22216
972.073873,22235
973.195944,22205
974.317872,22302
975.439656,22351
976.561295,22139
977.682790,21923
978.804141,22262
979.925348,22475
981.046410,22092
982.167329,22067
983.288103,22207
984.408733,22241
985.529219,22197
986.649560,22296
987.769758,22210
988.889811,22186
990.009720,22382
991.129485,22335
992.249106,22219
993.368583,22306
994.487915,22246
995.607103,22197
996.726147,22588
997.845047,22141
998.963803,22341
1000.082414,22452
1001.200882,22469
1002.319205,22301
1003.437384,22501
1004.555419,22687
1005.673309,22464
1006.791056,22432
1007.908658,22487
1009.026116,22350
1010.143430,22567
1011.260600,22412
1012.377625,22640
1013.494506,22546
1014.611244,22594
1015.727837,22673
1016.844285,22605
1017.960590,22608
1019.076750,22741
1020.192767,22652
1021.308639,22628
1022.424367,22666
1023.539950,22857
1024.655390,22877
1025.770685,22781
1026.885837,23034
1028.000844,22872
1029.115706,22968
1030.230425,22882
1031.345000,23171
1032.459430,23021
1033.573716,23024
1034.687858,23027
1035.801856,23073
1036.915709,22942
1038.029419,23064
1039.142984,22831
1040.256405,22971
1041.369682,23129
1042.482814,23190
1043.595803,22965
1044.708647,22815
1045.821347,23119
1046.933903,22976
1048.046315,23252
1049.158583,23213
1050.270706,23136
1051.382685,22999
1052.494520,22913
1053.606211,23034
1054.717758,23048
1055.829160,22898
1056.940419,23061
1058.051533,23150
1059.162503,22739
1060.273329,22918
1061.384010,22889
1062.494548,23180
1063.604941,22918
1064.715190,23179
1065.825295,23091
1066.935256,23123
1068.045072,23121
1069.154744,23020
1070.264273,23151
1071.373657,23250
1072.482896,23182
1073.591992,23134
1074.700943,23279
1075.809751,23267
1076.918414,23179
1078.026933,23255
1079.135307,23210
1080.243538,23144
1081.351624,23318
1082.459567,23051
1083.567365,23160
1084.675018,23315
1085.782528,23327
1086.889894,23385
1087.997115,23441
1089.104192,23296
1090.211125,23368
1091.317914,23425
1092.424558,23295
1093.531059,23334
1094.637415,23893
1095.743627,23446
1096.849695,23422
1097.955618,23435
1099.061398,23343
1100.167033,23424
1101.272524,23576
1102.377871,23634
1103.483074,23436
1104.588133,23485
1105.693047,23503
1106.797817,23463
1107.902443,23556
1109.006925,23372
1110.111263,23589
1111.215456,23305
1112.319506,23491
1113.423411,23514
1114.527172,23637
1115.630789,23558
1116.734261,23294
1117.837590,23424
1118.940774,23201
1120.043814,23265
1121.146710,23237
1122.249462,23117
1123.352069,23290
1124.454532,23206
1125.556852,23349
1126.659027,23289
1127.761057,22954
1128.862944,23245
1129.964686,23315
1131.066285,23025
1132.167739,22994
1133.269049,23005
1134.370214,23490
1135.471236,23088
1136.572113,23164
1137.672847,22841
1138.773436,23020
1139.873880,23084
1140.974181,23177
1142.074338,23213
1143.174350,22966
1144.274218,23083
1145.373942,22730
1146.473522,22897
1147.572957,23000
1148.672249,22846
1149.771396,22890
1150.870399,22951
1151.969258,22990
1153.067972,22767
1154.166543,22741
1155.264969,22738
1156.363251,22960
1157.461389,22583
1158.559383,22799
1159.657233,22838
1160.754938,22755
1161.852499,22659
1162.949916,22818
1164.047189,22684
1165.144318,23194
1166.241302,22799
1167.338143,22725
1168.434839,22831
1169.531391,22706
1170.627799,22634
1171.724062,22844
1172.820182,22875
1173.916157,22678
1175.011988,22888
1176.107675,22826
1177.203218,22904
1178.298616,22849
1179.393870,22857
1180.488981,22791
1181.583947,23033
1182.678768,22873
1183.773446,22910
1184.867979,22828
1185.962369,22916
1187.056614,22987
1188.150715,22638
1189.244671,22864
1190.338484,22923
1191.432152,22869
1192.525677,22859
1193.619057,22955
1194.712292,22705
1195.805384,22812
1196.898332,22920
1197.991135,22858
1199.083794,23202
1200.176309,22733
1201.268680,22860
1202.360906,23034
1203.452989,23099
1204.544927,22858
1205.636721,22739
1206.728371,22542
1207.819876,22685
1208.911238,22733
1210.002455,22913
1211.093528,22834
1212.184457,22812
1213.275242,22794
1214.365883,22624
1215.456379,22829
1216.546731,22794
1217.636939,22660
1218.727003,22689
1219.816923,22900
1220.906698,22676
1221.996330,22835
1223.085817,22614
1224.175160,22661
1225.264359,22533
1226.353413,22604
1227.442324,22730
1228.531090,22583
1229.619712,22396
1230.708190,22690
1231.796524,22773
1232.884713,22593
1233.972758,22586
1235.060660,22554
1236.148417,22621
1237.236029,22559
1238.323498,22648
1239.410822,22568
1240.498003,23167
1241.585039,22765
1242.671931,22592
1243.758678,22802
1244.845282,22840
1245.931741,22765
1247.018057,22896
1248.104228,22809
1249.190254,22889
1250.276137,22767
1251.361876,22862
1252.447470,22803
1253.532920,22722
1254.618226,23099
1255.703388,22928
1256.788405,23114
1257.873279,22948
1258.958008,23207
1260.042593,23169
1261.127034,22957
1262.211330,23580
1263.295483,23644
1264.379491,25091
1265.463355,25439
1266.547075,23619
1267.630651,23236
1268.714083,23450
1269.797370,23072
1270.880513,23197
1271.963512,23140
1273.046367,23120
1274.129078,23271
1275.211644,23268
1276.294067,23431
1277.376345,23082
1278.458479,23240
1279.540469,23143
1280.622314,23442
1281.704016,23680
1282.785573,24643
1283.866986,30636
1284.948255,65119
1286.029380,45248
1287.110360,26469
1288.191196,23904
1289.271889,23511
1290.352437,23346
1291.432840,23406
1292.513100,23232
1293.593215,23541
1294.673187,23419
1295.753014,23228
1296.832697,23314
1297.912235,23272
1298.991630,23196
1300.070880,23439
1301.149987,23160
1302.228949,23059
1303.307766,23216
1304.386440,23329
1305.464970,23421
1306.543355,23178
1307.621596,23172
1308.699693,23288
1309.777646,23414
1310.855454,23319
1311.933119,23211
1313.010639,23200
1314.088015,23264
1315.165247,23185
1316.242334,23323
1317.319278,23287
1318.396077,23144
1319.472732,23437
1320.549243,23155
1321.625610,23182
1322.701833,23286
1323.777911,23392
1324.853845,23216
1325.929635,23195
1327.005281,23572
1328.080783,23163
1329.156140,23439
1330.231354,23274
1331.306423,23237
1332.381348,23457
1333.456129,23170
1334.530765,23047
1335.605258,23441
1336.679606,23179
1337.753810,23383
1338.827870,23432
1339.901786,23330
1340.975557,23344
1342.049184,23311
1343.122668,23364
1344.196007,23457
1345.269201,23429
1346.342252,23522
1347.415158,23569
1348.487921,23519
1349.560539,23572
1350.633013,23671
1351.705342,23739
1352.777528,23809
1353.849569,23750
1354.921467,23608
1355.993220,23588
1357.064828,23592
1358.136293,23741
1359.207614,23916
1360.278790,23681
1361.349822,23624
1362.420710,24127
1363.491454,23715
1364.562053,23719
1365.632509,23930
1366.702820,23918
1367.772987,24024
1368.843010,24266
1369.912888,24933
1370.982623,24343
1372.052213,24107
1373.121659,23796
1374.190961,23912
1375.260119,24185
1376.329133,23730
1377.398002,23978
1378.466727,23742
1379.535308,24197
1380.603745,24105
1381.672038,24096
1382.740186,24178
1383.808191,24308
1384.876051,24664
1385.943767,25945
1387.011339,42419
1388.078766,95060
1389.146050,47257
1390.213189,26916
1391.280184,24787
1392.347035,24463
1393.413742,24250
1394.480304,24071
1395.546722,24065
1396.612997,23761
1397.679127,23934
1398.745112,23915
1399.810954,23981
1400.876651,24214
1401.942205,23685
1403.007614,23888
1404.072879,24043
1405.137999,23942
1406.202976,24093
1407.267808,24320
1408.332497,25625
1409.397041,29172
1410.461440,25847
1411.525696,24052
1412.589808,23970
1413.653775,23958
1414.717598,24111
1415.781277,23970
1416.844812,23850
1417.908202,24093
1418.971449,23879
1420.034551,24013
1421.097509,24211
1422.160323,24069
1423.222992,24027
1424.285518,23947
1425.347899,24156
1426.410136,23980
1427.472229,23992
1428.534178,24006
1429.595983,24005
1430.657643,23917
1431.719159,23800
1432.780531,23985
1433.841759,23851
1434.902843,24089
1435.963782,23859
1437.024578,23945
1438.085229,23964
1439.145736,23866
1440.206099,24230
1441.266317,24081
1442.326392,24054
1443.386322,24066
1444.446108,23976
1445.505750,24095
1446.565248,23981
1447.624601,23997
1448.683810,24225
1449.742876,24122
1450.801797,24162
1451.860573,24016
1452.919206,24336
1453.977694,24149
1455.036039,24318
1456.094239,24424
1457.152295,23951
1458.210206,24262
1459.267974,23932
1460.325597,24290
1461.383077,24263
1462.440412,23991
1463.497602,24043
1464.554649,24061
1465.611552,24292
1466.668310,24018
1467.724924,24033
1468.781394,24006
1469.837720,23999
1470.893901,24189
1471.949939,24107
1473.005832,24068
1474.061581,24133
1475.117186,24128
1476.172646,24209
1477.227963,24233
1478.283135,24257
1479.338163,24063
1480.393047,24063
1481.447787,23997
1482.502383,23966
1483.556834,24122
1484.611141,24155
1485.665304,24035
1486.719323,24220
1487.773198,24234
1488.826928,23875
1489.880515,24219
1490.933957,24117
1491.987255,24230
1493.040409,24006
1494.093418,23955
1495.146284,24064
1496.199005,23983
1497.251582,23971
1498.304015,23979
1499.356304,24032
1500.408448,24265
1501.460448,24204
1502.512305,24068
1503.564017,24115
1504.615584,24058
1505.667008,24029
1506.718287,24013
1507.769423,24092
1508.820414,24235
1509.871261,24174
1510.921963,24087
1511.972522,24287
1513.022936,24012
1514.073207,24204
1515.123333,24196
1516.173314,24448
1517.223152,24044
1518.272846,24170
1519.322395,24091
1520.371800,24047
1521.421061,24107
1522.470178,24123
1523.519150,24400
1524.567979,24255
1525.616663,24237
1526.665203,24300
1527.713599,24173
1528.761850,24049
1529.809958,24538
1530.857921,24291
1531.905740,24423
1532.953415,24306
1534.000946,24069
1535.048333,24261
1536.095575,24274
1537.142673,24457
1538.189627,24226
1539.236437,24291
1540.283103,24532
1541.329624,24343
1542.376002,24255
1543.422235,24341
1544.468324,24658
1545.514269,24346
1546.560069,24336
1547.605726,24373
1548.651238,24192
1549.696606,24484
1550.741830,24386
1551.786910,24343
1552.831845,24308
1553.876636,24622
1554.921284,24415
1555.965787,24554
1557.010145,24367
1558.054360,24440
1559.098430,24420
1560.142357,24246
1561.186139,24425
1562.229777,24555
1563.273270,24512
1564.316620,24344
1565.359825,24598
1566.402887,24556
1567.445804,24362
1568.488576,24605
1569.531205,24353
1570.573690,24534
1571.616030,24395
1572.658226,24413
1573.700278,24644
1574.742186,24280
1575.783949,24444
1576.825569,24319
1577.867044,24233
1578.908375,24521
1579.949562,24626
1580.990604,24571
1582.031503,24349
1583.072257,24251
1584.112867,24333
1585.153333,24451
1586.193655,24379
1587.233833,24352
1588.273866,24561
1589.313755,24572
1590.353500,24159
1591.393101,24843
1592.432558,24300
1593.471870,24400
1594.511039,24429
1595.550063,24575
1596.588943,24668
1597.627679,24546
1598.666270,24413
1599.704718,24545
1600.743021,24413
1601.781180,24415
1602.819195,24227
1603.857066,24604
1604.894792,24235
1605.932374,24639
1606.969813,24494
1608.007107,24404
1609.044256,24473
1610.081262,24459
1611.118123,24495
1612.154841,24372
1613.191414,24405
1614.227843,24621
1615.264127,24394
1616.300268,24298
1617.336264,24729
1618.372117,24375
1619.407825,24582
1620.443388,24549
1621.478808,24556
1622.514084,24660
1623.549215,24732
1624.584202,24415
1625.619045,24569
1626.653744,24713
1627.688298,24560
1628.722709,24497
1629.756975,24680
1630.791097,24572
1631.825075,24687
1632.858908,24670
1633.892598,24597
1634.926143,24743
1635.959544,24621
1636.992801,24736
1638.025914,24692
1639.058883,24824
1640.091707,24853
1641.124387,24746
1642.156923,24528
1643.189315,24780
1644.221563,24568
1645.253666,24853
1646.285626,24669
1647.317441,24655
1648.349112,24674
1649.380639,24478
1650.412021,24562
1651.443260,24558
1652.474354,24701
1653.505304,24790
1654.536110,24651
1655.566772,24784
1656.597289,24655
1657.627662,24791
1658.657892,24645
1659.687977,24649
1660.717917,24775
1661.747714,24677
1662.777366,24736
1663.806875,24711
1664.836239,24649
1665.865459,24682
1666.894534,24648
1667.923466,24738
1668.952253,24540
1669.980897,24575
1671.009396,24651
1672.037750,24600
1673.065961,24480
1674.094028,24572
1675.121950,24564
1676.149728,24616
1677.177362,24396
1678.204852,24459
1679.232197,24397
1680.259399,24411
1681.286456,24502
1682.313369,24587
1683.340138,24399
1684.366762,24528
1685.393243,24649
1686.419579,24451
1687.445771,24473
1688.471819,24552
1689.497723,24420
1690.523483,24584
1691.549098,24481
1692.574569,24531
1693.599896,24614
1694.625079,24474
1695.650118,24574
1696.675012,24543
1697.699763,24438
1698.724369,24705
1699.748831,24551
1700.773149,24529
1701.797322,24494
1702.821352,24568
1703.845237,24413
1704.868978,24706
1705.892575,24589
1706.916028,24677
1707.939336,24551
1708.962500,24544
1709.985521,24667
1711.008397,24789
1712.031128,24611
1713.053716,25017
1714.076159,24823
1715.098459,24759
1716.120614,24636
1717.142625,24878
1718.164491,24746
1719.186214,24837
1720.207792,24724
1721.229227,24805
1722.250517,24679
1723.271662,24988
1724.292664,24988
1725.313522,24886
1726.334235,24899
1727.354804,24639
1728.375229,24807
1729.395510,25106
1730.415646,25125
1731.435639,24695
1732.455487,25152
1733.475191,25027
1734.494751,24915
1735.514166,24851
1736.533438,25298
1737.552565,24853
1738.571548,25012
1739.590387,24940
1740.609082,25043
1741.627633,25079
1742.646039,25099
1743.664301,24779
1744.682419,24997
1745.700393,25248
1746.718223,25185
1747.735908,25060
1748.753450,24956
1749.770847,24978
1750.788100,24893
1751.805209,25237
1752.822173,24942
1753.838994,25126
1754.855670,25123
1755.872202,25241
1756.888590,25227
1757.904834,25075
1758.920933,25309
1759.936888,25242
1760.952700,25151
1761.968367,25114
1762.983889,24827
1763.999268,24934
1765.014502,25176
1766.029593,24843
1767.044539,25007
1768.059341,25071
1769.073998,24923
1770.088512,24902
1771.102881,25192
1772.117107,24809
1773.131188,25108
1774.145124,25092
1775.158917,24897
1776.172566,24797
1777.186070,24797
1778.199430,25280
1779.212646,24825
1780.225718,25077
1781.238645,24809
1782.251429,24660
1783.264068,25033
1784.276563,24714
1785.288914,24736
1786.301120,24877
1787.313183,24689
1788.325101,24687
1789.336875,24792
1790.348505,24601
1791.359991,24749
1792.371333,24723
1793.382530,24634
1794.393583,24740
1795.404492,24619
1796.415257,24419
1797.425878,24711
1798.436354,24634
1799.446687,24612
1800.456875,24804
1801.466919,24540
1802.476819,24734
1803.486574,24602
1804.496186,24534
1805.505653,24467
1806.514976,24633
1807.524155,24702
1808.533190,25035
1809.542080,24748
1810.550826,24934
1811.559429,24834
1812.567887,24629
1813.576200,24459
1814.584370,24718
1815.592395,24915
1816.600277,24547
1817.608014,24910
1818.615607,24768
1819.623055,24660
1820.630360,24967
1821.637520,24757
1822.644537,24826
1823.651409,24709
1824.658136,24663
1825.664720,24689
1826.671160,24631
1827.677455,24750
1828.683606,24785
1829.689613,24867
1830.695476,24793
1831.701194,24772
1832.706769,24836
1833.712199,24834
1834.717485,24913
1835.722627,24724
1836.727624,24862
1837.732478,24919
1838.737187,24815
1839.741752,24826
1840.746173,25090
1841.750450,24626
1842.754583,24692
1843.758571,24598
1844.762415,24928
1845.766115,24919
1846.769671,24646
1847.773083,24641
1848.776350,24876
1849.779474,24619
1850.782453,24728
1851.785288,24550
1852.787979,24539
1853.790525,24694
1854.792928,24676
1855.795186,24592
1856.797300,24762
1857.799270,24545
1858.801096,24740
1859.802777,24863
1860.804314,24713
1861.805708,24709
1862.806957,24579
1863.808061,24514
1864.809022,24551
1865.809838,24869
1866.810511,24742
1867.811039,24680
1868.811423,24643
1869.811662,24665
1870.811758,25039
