,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S
863,16.59396896896898,-8.328647666882189,908.4803612361702,0.2967675734423872,27.898041235363568,0.001561161742064941,0.9953776839626581,0.5469851752138828,0.07219921329731235,0.38048319663951136,0.5101568754578665,0.03682829975601632,0.8862498621475832,0.9748779188853273,33.76280332560442,0.9985344378076866,0.001465562192313453,0.0,370.1654751927309,370.1654751927309,348.98309312730305,0.9935954646026685,0.0,763.5190406599758,0.9326703877456721,0.4563644398431046,11.92533639907947,82.52855695621177,5.416118073818708,0.1325601107983097,0.001291097807010661,0.001537995992354015,0.0014392614581518399,0.00010390049602002236,0.02547944925846955,0.11654643667546416,0.17940003747149197,10.218683865766403,0.0,0.0,0.0,-8.727073344799729,1362.3645872380155,5242.265634945467,0.1373737697051065,0.5469851752138828,0.07219921329731235,0.38048319663951136,0.5101568754578665,0.03682829975601632,0.9985344378076866,0.001465562192313453,0.0,0.6956005644773359
864,16.479307432432435,-8.329484745649545,904.8285398752122,0.29672644039847085,27.581127410031037,0.0015548999972897293,0.9954070887098907,0.5482153333297441,0.07267595579634217,0.3787706694120958,0.5112187879652658,0.03699654536447837,0.8861573205401898,0.9746886462596588,33.83423919751091,0.9985266153798869,0.0014733846201131103,0.0,372.426753963868,372.426753963868,351.1585754110412,1.0001972162925035,0.0,769.3635055714186,0.9325145738996953,0.45571980648627053,11.921487209779078,82.11295273396627,5.402701310542554,0.1325601107983097,0.0012840815202583829,0.0015336180881018878,0.0014497627310332947,0.00010491831268542423,0.02547245878317983,0.11655231453290482,0.1793522227737646,10.218683865766403,0.0,0.0,0.0,-8.727161168279302,1362.3949321424618,5242.247287190149,0.1374618402756378,0.5482153333297441,0.07267595579634217,0.3787706694120958,0.5112187879652658,0.03699654536447837,0.9985266153798869,0.0014733846201131103,0.0,0.6909158616770581
865,16.364645895895904,-8.3303312531868,901.1446109181351,0.2966845630859113,27.265765314152766,0.0015485831084623375,0.995436577670025,0.5494414270865525,0.0731590192875081,0.3770557713270761,0.5122754206675724,0.03716600641898013,0.8860661999416627,0.9745000234011453,33.90559258634291,0.9985187250863936,0.001481274913606415,0.0,374.7184255595976,374.7184255595977,353.3612631321996,1.0068849346750663,0.0,775.2982976313695,0.9323567452566233,0.4550668810472122,11.917580176562783,81.69434307132457,5.389130248578235,0.1325601107983097,0.0012770111481841305,0.0015291942720948356,0.001460353110003316,0.00010594982868713797,0.025465379180285977,0.11655827186511751,0.17930379195888266,10.218683865766403,0.0,0.0,0.0,-8.727248991758877,1362.4253166633787,5242.22860743034,0.1375507784939598,0.5494414270865525,0.0731590192875081,0.3770557713270761,0.5122754206675724,0.03716600641898013,0.9985187250863936,0.001481274913606415,0.0,0.6862528974679573
866,16.24998435935936,-8.33118733387103,897.4283732060312,0.2966419242174167,26.95196363902221,0.0015422107285798347,0.995466033019595,0.5506632574129423,0.07364852933016332,0.3753385722529825,0.5133265674790579,0.03733668993388438,0.8859765198310022,0.9743120585505078,33.9768574011205,0.998510766380198,0.0014892336198019831,0.0,377.0411206976318,377.04112069763175,355.5916724157751,1.0136601830746987,0.0,781.3254722287977,0.9321968745303709,0.454405542449899,11.913612549254474,81.2727147836014,5.3754023002303475,0.1325601107983097,0.0012698865510303624,0.0015247240608557708,0.0014710330752717095,0.00010699525271726545,0.02545820913407166,0.11656430991001518,0.17925473583642662,10.218683865766403,0.0,0.0,0.0,-8.72733681523845,1362.455742102406,5242.209587953958,0.13764057640952643,0.5506632574129423,0.07364852933016332,0.3753385722529825,0.5133265674790579,0.03733668993388438,0.998510766380198,0.0014892336198019831,0.0,0.6816117966837874
867,16.13532282282283,-8.332053130363816,893.6796275039761,0.29659850600698984,26.63973095150292,0.001535782513905868,0.9954955377404773,0.5518806245417748,0.07414461481652197,0.3736191422860606,0.514372014832219,0.037508609709555794,0.8858883001091411,0.9741247601258902,34.04802766638096,0.9985027387194187,0.00149726128058129,0.0,379.39548918812966,379.39548918812966,357.850334143364,1.0205247715821586,0.0,787.4471422075931,0.932034921971216,0.4537356715304922,11.909583943959493,80.84805443039313,5.3615158201603546,0.1325601107983097,0.0012627076094337858,0.0015202069566054167,0.001481803082072351,0.00010805481610425136,0.025450947347118315,0.11657042988794226,0.17920504534323925,10.218683865766403,0.0,0.0,0.0,-8.727424638718025,1362.4862098222343,5242.190220826428,0.13773125310281864,0.5518806245417748,0.07414461481652197,0.3736191422860606,0.514372014832219,0.037508609709555794,0.9985027387194187,0.00149726128058129,0.0,0.6769926786182713
868,16.020661286286284,-8.332928789270206,889.8981739729485,0.2965542901358078,26.329075546430648,0.0015292981196341556,0.9955250977380263,0.5530933245560032,0.07464740807444536,0.37189754967378263,0.5154115474357027,0.03768177712030054,0.8858015611111211,0.9739381367279512,34.11909733224386,0.9984946415487487,0.00150535845125133,0.0,381.7821989244357,381.7821989244357,360.1377926548679,1.0274804784708254,0.0,793.6654851044399,0.9318708517219049,0.4530571459866531,11.90549301282916,80.42034925568403,5.347468763128536,0.1325601107983097,0.0012554742068810847,0.0015156424568831606,0.0014926635961115895,0.00010912874813166639,0.02544359248651319,0.11657663305282769,0.17915471116798842,10.218683865766403,0.0,0.0,0.0,-8.727512462197598,1362.5167212290944,5242.170497875449,0.13782281716573677,0.5530933245560032,0.07464740807444536,0.37189754967378263,0.5154115474357027,0.03768177712030054,0.9984946415487487,0.00150535845125133,0.0,0.6723956575905596
869,15.905999749749753,-8.33381446164636,886.083817096599,0.2965092577713553,26.020005735395795,0.0015227572083383097,0.9955546218439488,0.5543011474824449,0.07515704500139622,0.3701738648568474,0.5164449471954465,0.03785620028699835,0.8857163236187189,0.9737521971451355,34.19006010315139,0.9984864743186812,0.0015135256813187607,0.0,384.20193571709376,384.20193571709376,362.45460604832687,1.0345290285445348,0.0,799.9827459690349,0.9317046330159414,0.45236983994258384,11.901337208294827,79.98958702937526,5.333258579919596,0.1325601107983097,0.001248186235840838,0.0015110300638118124,0.001503615068956348,0.00011021727197462302,0.025436143179637764,0.11658292069913136,0.1791037237180402,10.218683865766403,0.0,0.0,0.0,-8.727600285677173,1362.5472777696039,5242.150410699549,0.13791526399611848,0.5543011474824449,0.07515704500139622,0.3701738648568474,0.5164449471954465,0.03785620028699835,0.9984864743186812,0.0015135256813187607,0.0,0.6678208525061209
870,15.791338213213223,-8.334710296520099,882.2363624784023,0.2964633895176188,25.712529625777705,0.001516159444478927,0.9955842297038271,0.555503883474547,0.07567366516944458,0.3684481573824886,0.5174719888946266,0.03803189457992044,0.8856326088735331,0.9735669503591545,34.26090985481835,0.9984782364805828,0.0015217635194172863,0.0,386.65540656277784,386.6554065627778,364.80134878542714,1.0416724131783577,0.0,806.4012338354698,0.9315362219575499,0.4516736297633782,11.897116460642161,79.55575539791934,5.318883702920739,0.1325601107983097,0.0012408436095721186,0.001506369262302135,0.001514657931526857,0.00011132063573048784,0.025428598075176407,0.1165892941001343,0.17905207354990638,10.218683865766403,0.0,0.0,0.0,-8.727688109156746,1362.577880959354,5242.129950645828,0.13800861735887263,0.555503883474547,0.07567366516944458,0.3684481573824886,0.5174719888946266,0.03803189457992044,0.9984782364805828,0.0015217635194172863,0.0,0.6632683737113257
871,15.676676676676678,-8.335616448526977,878.3556156494352,0.2964166653908223,25.40665507192373,0.0015095044923578763,0.9956138953249368,0.556701317006948,0.07619741194791266,0.3667204951673882,0.518492446437841,0.038208870569107094,0.8855504385905436,0.9733824055506447,34.33164030341527,0.9984699274715634,0.0015300725284365941,0.0,389.1433380389117,389.1433380389117,367.17860976572615,1.0489125239314951,0.0,812.9233312180579,0.9313655825810985,0.45096838724233035,11.892828913418407,79.1188428766552,5.3043418360327,0.1325601107983097,0.0012334462418331573,0.0015016595365910808,0.001525792628177409,0.00011243907880597731,0.025420955770826387,0.11659575457807704,0.17899975086292846,10.218683865766403,0.0,0.0,0.0,-8.727775932636321,1362.6085323574944,5242.109108799165,0.13810288122505293,0.556701317006948,0.07619741194791266,0.3667204951673882,0.518492446437841,0.038208870569107094,0.9984699274715634,0.0015300725284365941,0.0,0.6587383287307927
872,15.562015140140147,-8.33653307492935,874.441387178669,0.29636906483671166,25.10238995691961,0.0015027920248835262,0.9956435924629382,0.5578932274998376,0.0767284326527443,0.36499094853482345,0.5195060886844409,0.038387138815396654,0.8854698349721846,0.9731985721050581,34.402244994399496,0.998461546739621,0.0015384532603790924,0.0,391.6664774661148,391.6664774661148,369.58699382762165,1.0562513035252972,0.0,819.5514940352191,0.9311926782344605,0.4502539822884496,11.888472664246109,78.67883822248558,5.289630639533326,0.1325601107983097,0.001225994061857188,0.0014969003712491697,0.001537019577086602,0.00011357284380827457,0.025413214842115273,0.11660230347891827,0.17894674569765937,10.218683865766403,0.0,0.0,0.0,-8.727863756115894,1362.6392335765213,5242.087875989908,0.13819805942865518,0.5578932274998376,0.0767284326527443,0.36499094853482345,0.5195060886844409,0.038387138815396654,0.998461546739621,0.0015384532603790924,0.0,0.6542308286668164
