1042.452273	754.333313
1043.018714	752.333313
1043.585098	753.0
1044.151424	753.666687
1044.717692	743.666687
1045.283903	749.666687
1045.850056	744.333313
1046.416151	743.0
1046.982188	743.666687
1047.548167	739.333313
1048.114089	750.0
1048.679953	744.333313
1049.24576	740.333313
1049.811509	732.333313
1050.3772	738.0
1050.942833	744.666687
1051.508408	734.0
1052.073926	733.666687
1052.639387	737.333313
1053.204789	737.666687
1053.770134	735.0
1054.335421	731.666687
1054.900651	743.0
1055.465823	732.666687
1056.030937	736.0
1056.595993	736.333313
1057.160992	732.333313
1057.725934	729.0
1058.290817	734.666687
1058.855643	732.666687
1059.420411	735.333313
1059.985122	735.333313
1060.549775	734.0
1061.114371	732.333313
1061.678908	742.333313
1062.243389	733.0
1062.807811	733.333313
1063.372176	729.666687
1063.936483	731.0
1064.500733	731.333313
1065.064925	732.0
1065.62906	730.666687
1066.193137	739.666687
1066.757156	727.0
1067.321118	732.666687
1067.885022	735.333313
1068.448869	738.0
1069.012658	732.666687
1069.57639	739.0
1070.140063	737.666687
1070.70368	725.666687
1071.267239	735.0
1071.83074	733.666687
1072.394184	740.333313
1072.95757	729.666687
1073.520899	731.666687
1074.08417	731.333313
1074.647383	731.0
1075.21054	729.666687
1075.773638	730.0
1076.336679	731.0
1076.899663	733.666687
1077.462589	729.666687
1078.025457	735.666687
1078.588268	733.666687
1079.151022	731.333313
1079.713718	733.666687
1080.276356	728.666687
1080.838937	724.666687
1081.401461	731.0
1081.963927	733.333313
1082.526336	733.666687
1083.088687	728.666687
1083.650981	730.333313
1084.213217	734.333313
1084.775396	728.666687
1085.337517	729.666687
1085.899581	730.0
1086.461587	723.0
1087.023536	725.333313
1087.585428	735.333313
1088.147262	728.666687
1088.709039	727.0
1089.270758	729.333313
1089.83242	727.0
1090.394024	735.666687
1090.955571	727.666687
1091.517061	729.0
1092.078493	729.666687
1092.639868	723.0
1093.201185	724.666687
1093.762445	729.0
1094.323648	732.666687
1094.884793	725.666687
1095.445881	731.0
1096.006911	721.666687
1096.567884	730.666687
1097.1288	733.333313
1097.689659	720.666687
1098.25046	737.666687
1098.811203	727.0
1099.37189	730.0
1099.932518	734.0
1100.49309	731.333313
1101.053604	732.0
1101.614061	721.0
1102.174461	727.333313
1102.734803	732.0
1103.295088	735.333313
1103.855316	735.666687
1104.415486	728.333313
1104.975599	726.666687
1105.535655	722.0
1106.095653	726.333313
1106.655594	730.666687
1107.215478	728.333313
1107.775305	721.333313
1108.335074	731.0
1108.894786	730.666687
1109.45444	731.0
1110.014038	727.0
1110.573578	733.0
1111.133061	726.666687
1111.692486	725.0
1112.251854	724.333313
1112.811165	726.0
1113.370419	726.0
1113.929616	718.666687
1114.488755	733.0
1115.047837	725.333313
1115.606862	723.666687
1116.16583	731.0
1116.72474	723.666687
1117.283593	729.0
1117.842389	731.0
1118.401128	726.666687
1118.959809	725.333313
1119.518433	727.0
1120.077	728.666687
1120.63551	725.333313
1121.193963	723.333313
1121.752358	730.333313
1122.310697	728.666687
1122.868978	723.0
1123.427202	721.0
1123.985368	724.666687
1124.543478	726.0
1125.10153	724.0
1125.659526	726.0
1126.217464	725.0
1126.775345	731.333313
1127.333168	729.333313
1127.890935	726.666687
1128.448644	727.666687
1129.006297	726.0
1129.563892	733.666687
1130.12143	721.333313
1130.678911	731.333313
1131.236335	732.0
1131.793701	725.666687
1132.351011	733.666687
1132.908263	722.666687
1133.465458	722.666687
1134.022597	725.666687
1134.579678	725.0
1135.136702	727.666687
1135.693669	722.333313
1136.250578	724.333313
1136.807431	728.333313
1137.364227	727.0
1137.920965	729.0
1138.477647	724.0
1139.034271	717.666687
1139.590839	726.666687
1140.147349	726.666687
1140.703802	728.0
1141.260198	724.666687
1141.816537	730.666687
1142.37282	726.666687
1142.929045	720.666687
